564,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,565,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,582,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,565,564,564,564,564,564,564,564,564,564,564,564,564,564,582,582,582,582,582,564,564,564,564,564,564,564,564,564,564,564,564,564,563,563,563,563,563,563,563,563,563,563,563,563,563,564,564,564,564,564,564,564,564,564,564,564,564,563,563,563,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,563,563,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,563,564,564,564,564,564,564,564,564,564,-1,-1,582,583,583,585,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,582,564,564,564,564,564,564,564,564,564,564,564,582,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,563,-1,-1,564,565,566,578,578,578,581,578,578,578,567,567,576,576,578,579,578,564,582,583,564
563,563,-1,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,2,426,426,426,426,426,426,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,565,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,582,564,564,564,564,564,564,564,564,564,564,564,564,564,426,426,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,565,564,564,564,564,564,564,564,564,564,564,564,564,564,582,582,582,582,582,564,564,564,564,564,426,564,564,564,564,564,564,564,426,426,426,426,426,426,426,426,426,258,258,258,-1,564,564,564,564,564,564,564,564,564,564,564,564,562,562,562,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,562,562,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,258,564,564,564,564,564,564,564,564,564,-1,-1,582,583,583,585,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,582,564,564,564,564,564,564,564,564,564,564,564,582,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,426,-1,563,564,565,566,578,578,578,581,578,578,578,567,567,576,576,578,579,578,564,582,583,564
563,-1,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,-1,426,426,426,426,426,426,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,565,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,582,564,564,564,564,564,564,564,564,564,564,564,564,564,426,426,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,565,564,564,564,564,564,564,564,564,564,564,564,564,564,582,582,582,582,582,564,564,564,564,564,426,564,564,564,564,564,564,564,426,426,426,426,426,426,426,426,426,258,258,258,1,564,564,564,564,564,564,564,564,564,564,564,564,562,562,562,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,562,562,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,258,564,564,564,564,564,564,564,564,564,-1,-1,582,583,583,585,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,582,564,564,564,564,564,564,564,564,564,564,564,582,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,426,1,563,564,565,566,578,578,578,581,578,578,578,567,567,576,576,578,579,578,564,582,583,564
563,45,45,4,-1,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,-1,426,426,426,426,426,426,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,565,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,582,564,564,564,564,564,564,564,564,564,564,564,564,564,426,426,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,565,564,564,564,564,564,564,564,564,564,564,564,564,564,582,582,582,582,582,564,564,564,564,564,426,564,564,564,564,564,564,564,426,426,426,426,426,426,426,426,426,258,258,258,45,564,564,564,564,564,564,564,564,564,564,564,564,562,562,562,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,562,562,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,258,564,564,564,564,564,564,564,564,564,-1,-1,582,583,583,585,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,582,564,564,564,564,564,564,564,564,564,564,564,582,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,426,45,563,564,565,566,578,578,578,581,578,578,578,567,567,576,576,578,579,578,564,582,583,564
563,45,45,-1,3,-1,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,3,426,426,426,426,426,426,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,565,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,582,564,564,564,564,564,564,564,564,564,564,564,564,564,426,426,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,565,564,564,564,564,564,564,564,564,564,564,564,564,564,582,582,582,582,582,564,564,564,564,564,426,564,564,564,564,564,564,564,426,426,426,426,426,426,426,426,426,258,258,258,45,564,564,564,564,564,564,564,564,564,564,564,564,562,562,562,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,562,562,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,258,564,564,564,564,564,564,564,564,564,-1,-1,582,583,583,585,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,582,564,564,564,564,564,564,564,564,564,564,564,582,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,426,45,563,564,565,566,578,578,578,581,578,578,578,567,567,576,576,578,579,578,564,582,583,564
563,45,45,4,-1,6,-1,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,4,426,426,426,426,426,426,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,565,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,582,564,564,564,564,564,564,564,564,564,564,564,564,564,426,426,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,565,564,564,564,564,564,564,564,564,564,564,564,564,564,582,582,582,582,582,564,564,564,564,564,426,564,564,564,564,564,564,564,426,426,426,426,426,426,426,426,426,258,258,258,45,564,564,564,564,564,564,564,564,564,564,564,564,562,562,562,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,562,562,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,258,564,564,564,564,564,564,564,564,564,-1,-1,582,583,583,585,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,582,564,564,564,564,564,564,564,564,564,564,564,582,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,426,45,563,564,565,566,578,578,578,581,578,578,578,567,567,576,576,578,579,578,564,582,583,564
563,45,45,5,5,-1,5,-1,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,5,426,426,426,426,426,426,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,565,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,582,564,564,564,564,564,564,564,564,564,564,564,564,564,426,426,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,565,564,564,564,564,564,564,564,564,564,564,564,564,564,582,582,582,582,582,564,564,564,564,564,426,564,564,564,564,564,564,564,426,426,426,426,426,426,426,426,426,258,258,258,45,564,564,564,564,564,564,564,564,564,564,564,564,562,562,562,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,562,562,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,258,564,564,564,564,564,564,564,564,564,-1,-1,582,583,583,585,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,582,564,564,564,564,564,564,564,564,564,564,564,582,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,426,45,563,564,565,566,578,578,578,581,578,578,578,567,567,576,576,578,579,578,564,582,583,564
563,45,45,6,6,6,-1,8,-1,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,45,45,45,45,45,45,45,45,45,45,45,45,45,6,426,426,426,426,426,426,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,565,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,582,564,564,564,564,564,564,564,564,564,564,564,564,564,426,426,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,565,564,564,564,564,564,564,564,564,564,564,564,564,564,582,582,582,582,582,564,564,564,564,564,426,564,564,564,564,564,564,564,426,426,426,426,426,426,426,426,426,258,258,258,45,564,564,564,564,564,564,564,564,564,564,564,564,562,562,562,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,562,562,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,258,564,564,564,564,564,564,564,564,564,-1,-1,582,583,583,585,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,582,564,564,564,564,564,564,564,564,564,564,564,582,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,426,45,563,564,565,566,578,578,578,581,578,578,578,567,567,576,576,578,579,578,564,582,583,564
563,45,45,7,7,7,7,-1,7,-1,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,45,45,45,45,45,45,45,45,45,45,45,7,426,426,426,426,426,426,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,565,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,582,564,564,564,564,564,564,564,564,564,564,564,564,564,426,426,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,565,564,564,564,564,564,564,564,564,564,564,564,564,564,582,582,582,582,582,564,564,564,564,564,426,564,564,564,564,564,564,564,426,426,426,426,426,426,426,426,426,258,258,258,45,564,564,564,564,564,564,564,564,564,564,564,564,562,562,562,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,562,562,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,258,564,564,564,564,564,564,564,564,564,-1,-1,582,583,583,585,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,582,564,564,564,564,564,564,564,564,564,564,564,582,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,426,45,563,564,565,566,578,578,578,581,578,578,578,567,567,576,576,578,579,578,564,582,583,564
563,45,45,8,8,8,8,8,-1,10,-1,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,45,45,45,45,45,45,45,45,8,426,426,426,426,426,426,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,565,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,582,564,564,564,564,564,564,564,564,564,564,564,564,564,426,426,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,565,564,564,564,564,564,564,564,564,564,564,564,564,564,582,582,582,582,582,564,564,564,564,564,426,564,564,564,564,564,564,564,426,426,426,426,426,426,426,426,426,258,258,258,45,564,564,564,564,564,564,564,564,564,564,564,564,562,562,562,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,562,562,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,258,564,564,564,564,564,564,564,564,564,-1,-1,582,583,583,585,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,582,564,564,564,564,564,564,564,564,564,564,564,582,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,426,45,563,564,565,566,578,578,578,581,578,578,578,567,567,576,576,578,579,578,564,582,583,564
